time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
5.832008000000000113e-08 4.038463810000000181e-02 5.680365609999999622e-07 -2.825602790000000165e-07 5.864647830000000450e-01 2.642293029999999905e-07 -6.907151929999999603e-06 1.376073630000000105e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.932007999999999685e-08 4.042572350000000342e-02 -1.571768889999999995e-07 2.826094630000000248e-07 5.867112079999999841e-01 -2.641375860000000128e-07 6.907211650000000243e-06 -3.307346500000000200e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.032007999999999918e-08 4.046680140000000203e-02 5.680078290000000280e-07 -2.824530319999999785e-07 5.869580559999999503e-01 2.640860599999999792e-07 -6.906938730000000409e-06 1.376204989999999944e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.132007999999999490e-08 4.050787990000000172e-02 -1.571179349999999936e-07 2.824910180000000238e-07 5.871802360000000220e-01 -2.639875320000000174e-07 6.907020289999999806e-06 -3.307949509999999941e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.232008000000000386e-08 4.054895370000000110e-02 5.680003550000000212e-07 -2.823448130000000146e-07 5.874040029999999524e-01 2.639422709999999990e-07 -6.906726049999999714e-06 1.376319680000000088e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.332007999999999958e-08 4.059003060000000024e-02 -1.570419050000000104e-07 2.823735719999999938e-07 5.876041680000000378e-01 -2.638381259999999904e-07 6.906827129999999616e-06 -3.308563349999999792e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.432007999999999530e-08 4.063110500000000069e-02 5.680054459999999599e-07 -2.822358449999999806e-07 5.878069000000000210e-01 2.637980730000000175e-07 -6.906516100000000239e-06 1.376429520000000003e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.532008000000000425e-08 4.067218460000000119e-02 -1.569577680000000005e-07 2.822568879999999751e-07 5.879869570000000323e-01 -2.636892259999999989e-07 6.906630750000000027e-06 -3.309176180000000003e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.632007999999999997e-08 4.071326329999999660e-02 5.680144949999999625e-07 -2.821263590000000263e-07 5.881704559999999526e-01 2.636536060000000130e-07 -6.906309600000000363e-06 1.376545499999999956e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.732007999999999569e-08 4.075434819999999847e-02 -1.568733000000000075e-07 2.821407470000000203e-07 5.883321280000000097e-01 -2.635406999999999876e-07 6.906430989999999612e-06 -3.309778400000000054e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.832008000000000464e-08 4.079543299999999900e-02 5.680208790000000388e-07 -2.820165459999999976e-07 5.884980589999999623e-01 2.635089830000000250e-07 -6.906106219999999945e-06 1.376675480000000084e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.932008000000000036e-08 4.083652439999999745e-02 -1.567938070000000089e-07 2.820249840000000073e-07 5.886429669999999614e-01 -2.633924470000000138e-07 6.906228539999999815e-06 -3.310363990000000131e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.032007999999999608e-08 4.087761560000000016e-02 5.680206609999999892e-07 -2.819065390000000063e-07 5.887929160000000550e-01 2.633642849999999767e-07 -6.905905089999999854e-06 1.376823560000000013e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.132008000000000504e-08 4.091871319999999812e-02 -1.567219039999999880e-07 2.819094959999999860e-07 5.889226130000000392e-01 -2.632444060000000149e-07 6.906024380000000380e-06 -3.310930649999999938e-06 0.000000000000000000e+00 0.000000000000000000e+00
