time vout i_vip i_vin v_bias_p v_bias_n
1.452799999999999946e-08 1.316327550000000013e+00 8.883027290000000420e-11 3.154929470000000025e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.462800000000000036e-08 1.316327550000000013e+00 8.883064590000000626e-11 3.154954359999999853e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.472799999999999960e-08 1.316327550000000013e+00 8.883030760000000161e-11 3.154929510000000048e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.482800000000000049e-08 1.316327550000000013e+00 8.883057720000000215e-11 3.154954370000000181e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.492799999999999974e-08 1.316327550000000013e+00 8.883032679999999977e-11 3.154929539999999742e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.502800000000000063e-08 1.316327550000000013e+00 8.883056050000000220e-11 3.154954279999999806e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.512800000000000153e-08 1.316327550000000013e+00 8.883027349999999808e-11 3.154929630000000117e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.522799999999999911e-08 1.316327550000000013e+00 8.883063450000000614e-11 3.154954210000000089e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.532800000000000001e-08 1.316327550000000013e+00 8.883028310000000363e-11 3.154929730000000175e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.542800000000000090e-08 1.316327550000000013e+00 8.883062369999999991e-11 3.154954179999999749e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.552799999999999849e-08 1.316327550000000013e+00 8.883032199999999700e-11 3.154929619999999788e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.562799999999999939e-08 1.316327550000000013e+00 8.883057449999999736e-11 3.154954239999999783e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.572800000000000028e-08 1.316327550000000013e+00 8.883033810000000306e-11 3.154929739999999857e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.582800000000000118e-08 1.316327550000000013e+00 8.883056700000000272e-11 3.154954079999999691e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.592799999999999876e-08 1.316327550000000013e+00 8.883032700000000635e-11 3.154929779999999881e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.602799999999999966e-08 1.316327550000000013e+00 8.883062410000000014e-11 3.154954079999999691e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.612800000000000055e-08 1.316327550000000013e+00 8.883031490000000260e-11 3.154929850000000244e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.622800000000000145e-08 1.316327550000000013e+00 8.883057779999999603e-11 3.154953949999999939e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.632799999999999904e-08 1.316327550000000013e+00 8.883033379999999735e-11 3.154929989999999679e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.642799999999999993e-08 1.316327550000000013e+00 8.883063140000000112e-11 3.154953860000000210e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.652800000000000083e-08 1.316327550000000013e+00 8.883031890000000491e-11 3.154930029999999702e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.662799999999999841e-08 1.316327550000000013e+00 8.883059289999999506e-11 3.154953809999999858e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.672799999999999931e-08 1.316327550000000013e+00 8.883031749999999764e-11 3.154930089999999736e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.682800000000000021e-08 1.316327550000000013e+00 8.883057489999999759e-11 3.154953749999999824e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.692800000000000110e-08 1.316327550000000013e+00 8.883030550000000363e-11 3.154930180000000111e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.702799999999999869e-08 1.316327550000000013e+00 8.883058980000000296e-11 3.154953700000000118e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.712799999999999958e-08 1.316327550000000013e+00 8.883031120000000369e-11 3.154930109999999748e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.722800000000000048e-08 1.316327550000000013e+00 8.883060589999999610e-11 3.154953689999999789e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.732800000000000137e-08 1.316327550000000013e+00 8.883032319999999769e-11 3.154930289999999852e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.742799999999999896e-08 1.316327550000000013e+00 8.883055859999999787e-11 3.154953589999999731e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.752799999999999986e-08 1.316327550000000013e+00 8.883030950000000594e-11 3.154930240000000146e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.762800000000000075e-08 1.316327550000000013e+00 8.883058679999999477e-11 3.154953629999999754e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.772800000000000165e-08 1.316327550000000013e+00 8.883029099999999849e-11 3.154930340000000204e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.782799999999999923e-08 1.316327550000000013e+00 8.883059830000000463e-11 3.154953459999999979e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.792800000000000013e-08 1.316327550000000013e+00 8.883032060000000266e-11 3.154930429999999933e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.802800000000000102e-08 1.316327550000000013e+00 8.883056229999999678e-11 3.154953419999999956e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.812799999999999861e-08 1.316327550000000013e+00 8.883030430000000294e-11 3.154930540000000319e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.822799999999999951e-08 1.316327550000000013e+00 8.883058839999999569e-11 3.154953279999999875e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.832800000000000040e-08 1.316327550000000013e+00 8.883028310000000363e-11 3.154930599999999708e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.842800000000000130e-08 1.316327550000000013e+00 8.883056139999999949e-11 3.154953299999999887e-11 6.385614920000000083e-01 7.028079109999999519e-01
